QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,WR,Jonathan Mingo (30500991),Jonathan Mingo,30500991,WR/FLEX,3400,HOU@CAR 10/29/2023 01:00PM ET,CAR,5.66
,,,,,,,,,,WR,Michael Gallup (30500983),Michael Gallup,30500983,WR/FLEX,3400,LAR@DAL 10/29/2023 01:00PM ET,DAL,6.4
,,,,,,,,,,WR,Alec Pierce (30500979),Alec Pierce,30500979,WR/FLEX,3400,NO@IND 10/29/2023 01:00PM ET,IND,4.89
,,,,,,,,,,WR,Allen Lazard (30500981),Allen Lazard,30500981,WR/FLEX,3400,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,6.83
,,,,,,,,,,WR,Darius Slayton (30500989),Darius Slayton,30500989,WR/FLEX,3400,NYJ@NYG 10/29/2023 01:00PM ET,NYG,6.26
,,,,,,,,,,TE,Logan Thomas (30501381),Logan Thomas,30501381,TE/FLEX,3400,PHI@WAS 10/29/2023 01:00PM ET,WAS,9.63
,,,,,,,,,,DST,Seahawks  (30501646),Seahawks ,30501646,DST,3400,CLE@SEA 10/29/2023 04:05PM ET,SEA,10.17
,,,,,,,,,,WR,Nelson Agholor (30500977),Nelson Agholor,30500977,WR/FLEX,3400,BAL@ARI 10/29/2023 04:25PM ET,BAL,7.31
,,,,,,,,,,WR,Rondale Moore (30500987),Rondale Moore,30500987,WR/FLEX,3400,BAL@ARI 10/29/2023 04:25PM ET,ARI,6.84
,,,,,,,,,,WR,Kadarius Toney (30500985),Kadarius Toney,30500985,WR/FLEX,3400,KC@DEN 10/29/2023 04:25PM ET,KC,4.9
,,,,,,,,,,DST,Texans  (30501647),Texans ,30501647,DST,3300,HOU@CAR 10/29/2023 01:00PM ET,HOU,7.67
,,,,,,,,,,TE,Tyler Higbee (30501383),Tyler Higbee,30501383,TE/FLEX,3300,LAR@DAL 10/29/2023 01:00PM ET,LAR,6.44
,,,,,,,,,,WR,Demario Douglas (30501007),Demario Douglas,30501007,WR/FLEX,3300,NE@MIA 10/29/2023 01:00PM ET,NE,5.87
,,,,,,,,,,WR,Allen Robinson II (30500999),Allen Robinson II,30500999,WR/FLEX,3300,JAX@PIT 10/29/2023 01:00PM ET,PIT,5.4
,,,,,,,,,,WR,Nick Westbrook-Ikhine (30500995),Nick Westbrook-Ikhine,30500995,WR/FLEX,3300,ATL@TEN 10/29/2023 01:00PM ET,TEN,7.47
,,,,,,,,,,WR,Mack Hollins (30500997),Mack Hollins,30500997,WR/FLEX,3300,ATL@TEN 10/29/2023 01:00PM ET,ATL,4.34
,,,,,,,,,,WR,Rashod Bateman (30500993),Rashod Bateman,30500993,WR/FLEX,3300,BAL@ARI 10/29/2023 04:25PM ET,BAL,3.97
,,,,,,,,,,WR,Mecole Hardman Jr. (30501003),Mecole Hardman Jr.,30501003,WR/FLEX,3300,KC@DEN 10/29/2023 04:25PM ET,KC,0.53
,,,,,,,,,,WR,Marvin Mims Jr. (30501005),Marvin Mims Jr.,30501005,WR/FLEX,3300,KC@DEN 10/29/2023 04:25PM ET,DEN,6.97
,,,,,,,,,,WR,Ronnie Bell (30501001),Ronnie Bell,30501001,WR/FLEX,3300,CIN@SF 10/29/2023 04:25PM ET,SF,1.73
,,,,,,,,,,WR,Brandon Powell (30501019),Brandon Powell,30501019,WR/FLEX,3200,MIN@GB 10/29/2023 01:00PM ET,MIN,3.64
,,,,,,,,,,DST,Colts  (30501648),Colts ,30501648,DST,3200,NO@IND 10/29/2023 01:00PM ET,IND,6
,,,,,,,,,,WR,DeVante Parker (30501009),DeVante Parker,30501009,WR/FLEX,3200,NE@MIA 10/29/2023 01:00PM ET,NE,4.73
,,,,,,,,,,TE,Tyler Conklin (30501385),Tyler Conklin,30501385,TE/FLEX,3200,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,7.12
,,,,,,,,,,WR,Calvin Austin III (30501021),Calvin Austin III,30501021,WR/FLEX,3200,JAX@PIT 10/29/2023 01:00PM ET,PIT,5.45
,,,,,,,,,,WR,Van Jefferson (30501017),Van Jefferson,30501017,WR/FLEX,3200,ATL@TEN 10/29/2023 01:00PM ET,ATL,2.96
,,,,,,,,,,WR,Julio Jones (30501015),Julio Jones,30501015,WR/FLEX,3200,PHI@WAS 10/29/2023 01:00PM ET,PHI,1.3
,,,,,,,,,,WR,Marquez Valdes-Scantling (30501011),Marquez Valdes-Scantling,30501011,WR/FLEX,3200,KC@DEN 10/29/2023 04:25PM ET,KC,5.14
,,,,,,,,,,WR,Skyy Moore (30501013),Skyy Moore,30501013,WR/FLEX,3200,KC@DEN 10/29/2023 04:25PM ET,KC,5.33
,,,,,,,,,,WR,JuJu Smith-Schuster (30501023),JuJu Smith-Schuster,30501023,WR/FLEX,3100,NE@MIA 10/29/2023 01:00PM ET,NE,4.52
,,,,,,,,,,WR,Jalin Hyatt (30501027),Jalin Hyatt,30501027,WR/FLEX,3100,NYJ@NYG 10/29/2023 01:00PM ET,NYG,4.07
,,,,,,,,,,DST,Titans  (30501649),Titans ,30501649,DST,3100,ATL@TEN 10/29/2023 01:00PM ET,TEN,5.83
,,,,,,,,,,WR,Donovan Peoples-Jones (30501025),Donovan Peoples-Jones,30501025,WR/FLEX,3100,CLE@SEA 10/29/2023 04:05PM ET,CLE,2.95
,,,,,,,,,,TE,Zach Ertz (30501387),Zach Ertz,30501387,TE/FLEX,3100,BAL@ARI 10/29/2023 04:25PM ET,ARI,7.39
,,,,,,,,,,WR,John Metchie III (30501029),John Metchie III,30501029,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,HOU,2.64
,,,,,,,,,,WR,Laviska Shenault Jr. (30501327),Laviska Shenault Jr.,30501327,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,CAR,2.8
,,,,,,,,,,WR,Terrace Marshall Jr. (30501329),Terrace Marshall Jr.,30501329,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,CAR,5.48
,,,,,,,,,,WR,Ihmir Smith-Marsette (30501331),Ihmir Smith-Marsette,30501331,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,CAR,0
,,,,,,,,,,WR,Derek Wright (30501333),Derek Wright,30501333,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,CAR,0
,,,,,,,,,,WR,Matt Landers (30501335),Matt Landers,30501335,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,CAR,0
,,,,,,,,,,WR,Mike Strachan (30501337),Mike Strachan,30501337,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,CAR,0
,,,,,,,,,,WR,Noah Brown (30501339),Noah Brown,30501339,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,HOU,5.3
,,,,,,,,,,WR,Xavier Hutchinson (30501341),Xavier Hutchinson,30501341,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0.57
,,,,,,,,,,WR,Jesse Matthews (30501343),Jesse Matthews,30501343,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0
,,,,,,,,,,WR,Johnny Johnson III (30501345),Johnny Johnson III,30501345,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0
,,,,,,,,,,WR,Steven Sims Jr. (30501347),Steven Sims Jr.,30501347,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0
,,,,,,,,,,WR,Jared Wayne (30501349),Jared Wayne,30501349,WR/FLEX,3000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0
,,,,,,,,,,WR,Ben Skowronek (30501303),Ben Skowronek,30501303,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,LAR,0.63
,,,,,,,,,,WR,Demarcus Robinson (30501305),Demarcus Robinson,30501305,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,LAR,0
,,,,,,,,,,WR,Austin Trammell (30501307),Austin Trammell,30501307,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,LAR,-0.17
,,,,,,,,,,WR,Xavier Smith (30501309),Xavier Smith,30501309,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,LAR,0
,,,,,,,,,,WR,Tyler Johnson (30501311),Tyler Johnson,30501311,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,LAR,0
,,,,,,,,,,WR,Jalen Tolbert (30501313),Jalen Tolbert,30501313,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,DAL,2.18
,,,,,,,,,,WR,KaVontae Turpin (30501315),KaVontae Turpin,30501315,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,DAL,4.78
,,,,,,,,,,WR,John Stephens Jr. (30501317),John Stephens Jr.,30501317,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Jalen Brooks (30501319),Jalen Brooks,30501319,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,David Durden (30501321),David Durden,30501321,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Tyron Billy-Johnson (30501323),Tyron Billy-Johnson,30501323,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Jalen Cropper (30501325),Jalen Cropper,30501325,WR/FLEX,3000,LAR@DAL 10/29/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,N'Keal Harry (30501277),N'Keal Harry,30501277,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Jalen Nailor (30501279),Jalen Nailor,30501279,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Justin Jefferson (30501281),Justin Jefferson,30501281,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,23.82
,,,,,,,,,,WR,Malik Knowles (30501283),Malik Knowles,30501283,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Trishton Jackson (30501285),Trishton Jackson,30501285,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,0.57
,,,,,,,,,,WR,Thayer Thomas (30501287),Thayer Thomas,30501287,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Dan Chisena (30501289),Dan Chisena,30501289,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Lucky Jackson (30501291),Lucky Jackson,30501291,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Dontayvion Wicks (30501293),Dontayvion Wicks,30501293,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,GB,4.31
,,,,,,,,,,WR,Samori Toure (30501295),Samori Toure,30501295,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,GB,2.2
,,,,,,,,,,WR,Malik Heath (30501297),Malik Heath,30501297,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,GB,0
,,,,,,,,,,WR,Bo Melton (30501299),Bo Melton,30501299,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,GB,0
,,,,,,,,,,WR,Grant DuBose (30501301),Grant DuBose,30501301,WR/FLEX,3000,MIN@GB 10/29/2023 01:00PM ET,GB,0
,,,,,,,,,,WR,Keith Kirkwood (30501257),Keith Kirkwood,30501257,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,NO,0.16
,,,,,,,,,,WR,Lynn Bowden Jr. (30501259),Lynn Bowden Jr.,30501259,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,NO,0
,,,,,,,,,,WR,A.T. Perry (30501261),A.T. Perry,30501261,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,NO,0
,,,,,,,,,,WR,Jontre Kirklin (30501263),Jontre Kirklin,30501263,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,NO,0
,,,,,,,,,,WR,Isaiah McKenzie (30501265),Isaiah McKenzie,30501265,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,IND,1.43
,,,,,,,,,,WR,Juwann Winfree (30501267),Juwann Winfree,30501267,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,WR,Ashton Dulin (30501269),Ashton Dulin,30501269,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,WR,Tyrie Cleveland (30501271),Tyrie Cleveland,30501271,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,WR,KJ Hamler (30501273),KJ Hamler,30501273,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,WR,D.J. Montgomery (30501275),D.J. Montgomery,30501275,WR/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,TE,Kylen Granson (30501391),Kylen Granson,30501391,TE/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,IND,6.5
,,,,,,,,,,TE,Juwan Johnson (30501393),Juwan Johnson,30501393,TE/FLEX,3000,NO@IND 10/29/2023 01:00PM ET,NO,4.37
,,,,,,,,,,WR,Ty Montgomery II (30501227),Ty Montgomery II,30501227,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,NE,1
,,,,,,,,,,WR,Tyquan Thornton (30501229),Tyquan Thornton,30501229,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,NE,1.4
,,,,,,,,,,WR,Kayshon Boutte (30501231),Kayshon Boutte,30501231,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,NE,0
,,,,,,,,,,WR,Jalen Reagor (30501233),Jalen Reagor,30501233,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,NE,1.05
,,,,,,,,,,WR,Matthew Slater (30501235),Matthew Slater,30501235,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,NE,0
,,,,,,,,,,WR,Tre Nixon (30501237),Tre Nixon,30501237,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,NE,0
,,,,,,,,,,WR,Cedrick Wilson Jr. (30501239),Cedrick Wilson Jr.,30501239,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,3.72
,,,,,,,,,,WR,Braxton Berrios (30501241),Braxton Berrios,30501241,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,6.24
,,,,,,,,,,WR,Robbie Chosen (30501243),Robbie Chosen,30501243,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,3.45
,,,,,,,,,,WR,Chase Claypool (30501245),Chase Claypool,30501245,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,3.78
,,,,,,,,,,WR,River Cracraft (30501247),River Cracraft,30501247,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,6.9
,,,,,,,,,,WR,Erik Ezukanma (30501249),Erik Ezukanma,30501249,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,1.1
,,,,,,,,,,WR,Freddie Swain (30501251),Freddie Swain,30501251,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,0
,,,,,,,,,,WR,Braylon Sanders (30501253),Braylon Sanders,30501253,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,0
,,,,,,,,,,WR,Raleigh Webb (30501255),Raleigh Webb,30501255,WR/FLEX,3000,NE@MIA 10/29/2023 01:00PM ET,MIA,0
,,,,,,,,,,WR,Randall Cobb (30501209),Randall Cobb,30501209,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,1.17
,,,,,,,,,,WR,Xavier Gipson (30501211),Xavier Gipson,30501211,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,1.58
,,,,,,,,,,WR,Irvin Charles (30501213),Irvin Charles,30501213,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,WR,Jason Brownlee (30501215),Jason Brownlee,30501215,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,WR,Malik Taylor (30501217),Malik Taylor,30501217,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,WR,Sterling Shepard (30501219),Sterling Shepard,30501219,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,0.8
,,,,,,,,,,WR,Parris Campbell (30501221),Parris Campbell,30501221,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,3.5
,,,,,,,,,,WR,Bryce Ford-Wheaton (30501223),Bryce Ford-Wheaton,30501223,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,0
,,,,,,,,,,WR,Dennis Houston (30501225),Dennis Houston,30501225,WR/FLEX,3000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,0
,,,,,,,,,,WR,Jamal Agnew (30501187),Jamal Agnew,30501187,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,JAX,2.8
,,,,,,,,,,WR,Tim Jones (30501189),Tim Jones,30501189,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,JAX,1.1
,,,,,,,,,,WR,Elijah Cooks (30501191),Elijah Cooks,30501191,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,JAX,0
,,,,,,,,,,WR,Parker Washington (30501193),Parker Washington,30501193,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,JAX,0
,,,,,,,,,,WR,Jaylon Moore (30501195),Jaylon Moore,30501195,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,JAX,0
,,,,,,,,,,WR,Seth Williams (30501197),Seth Williams,30501197,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,JAX,0
,,,,,,,,,,WR,Jacob Harris (30501199),Jacob Harris,30501199,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,JAX,0
,,,,,,,,,,WR,Miles Boykin (30501201),Miles Boykin,30501201,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0.25
,,,,,,,,,,WR,Dez Fitzpatrick (30501203),Dez Fitzpatrick,30501203,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,WR,Denzel Mims (30501205),Denzel Mims,30501205,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,WR,Duece Watts (30501207),Duece Watts,30501207,WR/FLEX,3000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,WR,Chris Moore (30501161),Chris Moore,30501161,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,3.17
,,,,,,,,,,WR,Kyle Philips (30501163),Kyle Philips,30501163,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0.3
,,,,,,,,,,WR,Colton Dowell (30501165),Colton Dowell,30501165,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,WR,Kearis Jackson (30501167),Kearis Jackson,30501167,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,WR,Shi Smith (30501169),Shi Smith,30501169,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,WR,Tre'Shaun Harrison (30501171),Tre'Shaun Harrison,30501171,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,WR,Mason Kinsey (30501173),Mason Kinsey,30501173,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,WR,KhaDarel Hodge (30501175),KhaDarel Hodge,30501175,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,ATL,1.63
,,,,,,,,,,WR,Scotty Miller (30501177),Scotty Miller,30501177,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,ATL,1.43
,,,,,,,,,,WR,Josh Ali (30501179),Josh Ali,30501179,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Chris Blair (30501181),Chris Blair,30501181,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Frank Darby (30501183),Frank Darby,30501183,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Damiere Byrd (30501185),Damiere Byrd,30501185,WR/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,TE,Chig Okonkwo (30501389),Chig Okonkwo,30501389,TE/FLEX,3000,ATL@TEN 10/29/2023 01:00PM ET,TEN,4.87
,,,,,,,,,,WR,Dyami Brown (30501135),Dyami Brown,30501135,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,WAS,2.1
,,,,,,,,,,WR,Byron Pringle (30501137),Byron Pringle,30501137,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,WAS,1.21
,,,,,,,,,,WR,Jamison Crowder (30501139),Jamison Crowder,30501139,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0.59
,,,,,,,,,,WR,Mitchell Tinsley (30501141),Mitchell Tinsley,30501141,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Dax Milne (30501143),Dax Milne,30501143,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Brycen Tremayne (30501145),Brycen Tremayne,30501145,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Kazmeir Allen (30501147),Kazmeir Allen,30501147,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Olamide Zaccheaus (30501149),Olamide Zaccheaus,30501149,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,PHI,2.49
,,,,,,,,,,WR,Britain Covey (30501151),Britain Covey,30501151,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,PHI,0
,,,,,,,,,,WR,Quez Watkins (30501153),Quez Watkins,30501153,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,PHI,2.03
,,,,,,,,,,WR,Greg Ward (30501155),Greg Ward,30501155,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,PHI,0
,,,,,,,,,,WR,Joseph Ngata (30501157),Joseph Ngata,30501157,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,PHI,0
,,,,,,,,,,WR,Devon Allen (30501159),Devon Allen,30501159,WR/FLEX,3000,PHI@WAS 10/29/2023 01:00PM ET,PHI,0
,,,,,,,,,,WR,Cody Thompson (30501107),Cody Thompson,30501107,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0.33
,,,,,,,,,,WR,Easop Winston Jr. (30501109),Easop Winston Jr.,30501109,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,WR,Dee Eskridge (30501111),Dee Eskridge,30501111,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,WR,Dareke Young (30501113),Dareke Young,30501113,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,WR,Cody White (30501115),Cody White,30501115,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,WR,Cade Johnson (30501117),Cade Johnson,30501117,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,WR,Tyjon Lindsey (30501119),Tyjon Lindsey,30501119,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,WR,Marquise Goodwin (30501121),Marquise Goodwin,30501121,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,1.3
,,,,,,,,,,WR,David Bell (30501123),David Bell,30501123,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,1.22
,,,,,,,,,,WR,Cedric Tillman (30501125),Cedric Tillman,30501125,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,0.38
,,,,,,,,,,WR,Jakeem Grant Sr. (30501127),Jakeem Grant Sr.,30501127,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,0
,,,,,,,,,,WR,Michael Woods II (30501129),Michael Woods II,30501129,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,0
,,,,,,,,,,WR,Austin Watkins Jr. (30501131),Austin Watkins Jr.,30501131,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,0
,,,,,,,,,,WR,Jaelon Darden (30501133),Jaelon Darden,30501133,WR/FLEX,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,0
,,,,,,,,,,DST,Browns  (30501650),Browns ,30501650,DST,3000,CLE@SEA 10/29/2023 04:05PM ET,CLE,9
,,,,,,,,,,WR,Devin Duvernay (30501087),Devin Duvernay,30501087,WR/FLEX,3000,BAL@ARI 10/29/2023 04:25PM ET,BAL,0.61
,,,,,,,,,,WR,Tylan Wallace (30501089),Tylan Wallace,30501089,WR/FLEX,3000,BAL@ARI 10/29/2023 04:25PM ET,BAL,0
,,,,,,,,,,WR,Tarik Black (30501091),Tarik Black,30501091,WR/FLEX,3000,BAL@ARI 10/29/2023 04:25PM ET,BAL,0
